Season,DateTime,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HC,AC,HF,AF,HY,AY,HR,AR
2015-16,2015-11-01T00:00:00Z,Southampton,Bournemouth,2,0,H,2.0,0.0,H,C Pawson,11.0,16.0,2.0,2.0,4.0,6.0,5.0,5.0,0.0,2.0,1.0,0.0
2015-16,2015-11-02T00:00:00Z,Tottenham,Aston Villa,3,1,H,2.0,0.0,H,M Dean,17.0,13.0,6.0,2.0,4.0,3.0,6.0,15.0,0.0,3.0,0.0,0.0
2015-16,2015-11-07T00:00:00Z,Bournemouth,Newcastle,0,1,A,0.0,1.0,A,L Mason,20.0,2.0,5.0,1.0,16.0,0.0,9.0,11.0,2.0,2.0,0.0,0.0
2015-16,2015-11-07T00:00:00Z,Leicester,Watford,2,1,H,0.0,0.0,D,R East,12.0,8.0,6.0,4.0,4.0,2.0,10.0,10.0,0.0,1.0,0.0,0.0
2015-16,2015-11-07T00:00:00Z,Man United,West Brom,2,0,H,0.0,0.0,D,M Dean,13.0,4.0,3.0,0.0,5.0,1.0,11.0,10.0,1.0,3.0,0.0,1.0
2015-16,2015-11-07T00:00:00Z,Norwich,Swansea,1,0,H,0.0,0.0,D,M Clattenburg,9.0,8.0,5.0,0.0,5.0,2.0,12.0,7.0,1.0,0.0,0.0,0.0
2015-16,2015-11-07T00:00:00Z,Stoke,Chelsea,1,0,H,0.0,0.0,D,A Taylor,8.0,19.0,2.0,4.0,1.0,9.0,13.0,10.0,3.0,1.0,0.0,0.0
2015-16,2015-11-07T00:00:00Z,Sunderland,Southampton,0,1,A,0.0,0.0,D,M Jones,9.0,11.0,3.0,4.0,10.0,11.0,3.0,7.0,1.0,3.0,0.0,0.0
2015-16,2015-11-07T00:00:00Z,West Ham,Everton,1,1,D,1.0,1.0,D,P Tierney,16.0,13.0,5.0,4.0,3.0,5.0,11.0,12.0,1.0,2.0,0.0,0.0
2015-16,2015-11-08T00:00:00Z,Arsenal,Tottenham,1,1,D,0.0,1.0,A,M Atkinson,10.0,14.0,4.0,4.0,7.0,6.0,12.0,17.0,0.0,1.0,0.0,0.0
2015-16,2015-11-08T00:00:00Z,Aston Villa,Man City,0,0,D,0.0,0.0,D,C Pawson,3.0,13.0,0.0,3.0,3.0,8.0,7.0,7.0,1.0,1.0,0.0,0.0
2015-16,2015-11-08T00:00:00Z,Liverpool,Crystal Palace,1,2,A,1.0,1.0,D,N Swarbrick,22.0,9.0,4.0,4.0,14.0,6.0,7.0,6.0,1.0,2.0,0.0,0.0
2015-16,2015-11-21T00:00:00Z,Chelsea,Norwich,1,0,H,0.0,0.0,D,C Pawson,21.0,4.0,7.0,2.0,6.0,5.0,4.0,12.0,1.0,4.0,0.0,0.0
2015-16,2015-11-21T00:00:00Z,Everton,Aston Villa,4,0,H,3.0,0.0,H,M Oliver,16.0,10.0,9.0,3.0,2.0,3.0,6.0,9.0,0.0,0.0,0.0,0.0
2015-16,2015-11-21T00:00:00Z,Man City,Liverpool,1,4,A,1.0,3.0,A,J Moss,11.0,14.0,3.0,9.0,11.0,5.0,5.0,13.0,0.0,3.0,0.0,0.0
2015-16,2015-11-21T00:00:00Z,Newcastle,Leicester,0,3,A,0.0,1.0,A,M Jones,9.0,18.0,1.0,7.0,4.0,9.0,9.0,12.0,4.0,1.0,0.0,0.0
2015-16,2015-11-21T00:00:00Z,Southampton,Stoke,0,1,A,0.0,1.0,A,L Mason,16.0,16.0,1.0,4.0,7.0,3.0,8.0,8.0,2.0,0.0,0.0,0.0
2015-16,2015-11-21T00:00:00Z,Swansea,Bournemouth,2,2,D,2.0,2.0,D,A Marriner,11.0,16.0,4.0,4.0,4.0,5.0,7.0,9.0,3.0,2.0,0.0,0.0
2015-16,2015-11-21T00:00:00Z,Watford,Man United,1,2,A,0.0,1.0,A,R Madley,10.0,13.0,5.0,6.0,4.0,10.0,6.0,12.0,1.0,2.0,0.0,0.0
2015-16,2015-11-21T00:00:00Z,West Brom,Arsenal,2,1,H,2.0,1.0,H,M Clattenburg,4.0,11.0,1.0,3.0,3.0,5.0,14.0,10.0,3.0,2.0,0.0,0.0
2015-16,2015-11-22T00:00:00Z,Tottenham,West Ham,4,1,H,2.0,0.0,H,A Taylor,22.0,10.0,12.0,4.0,7.0,6.0,13.0,9.0,2.0,2.0,0.0,0.0
2015-16,2015-11-23T00:00:00Z,Crystal Palace,Sunderland,0,1,A,0.0,0.0,D,M Atkinson,19.0,12.0,7.0,4.0,11.0,2.0,18.0,11.0,1.0,3.0,0.0,0.0
2015-16,2015-11-28T00:00:00Z,Aston Villa,Watford,2,3,A,1.0,1.0,D,L Mason,12.0,14.0,6.0,6.0,10.0,10.0,6.0,13.0,2.0,3.0,0.0,0.0
2015-16,2015-11-28T00:00:00Z,Bournemouth,Everton,3,3,D,0.0,2.0,A,K Friend,19.0,11.0,10.0,6.0,10.0,5.0,6.0,6.0,2.0,0.0,0.0,0.0
2015-16,2015-11-28T00:00:00Z,Crystal Palace,Newcastle,5,1,H,3.0,1.0,H,S Attwell,19.0,7.0,8.0,2.0,7.0,5.0,7.0,13.0,1.0,1.0,0.0,0.0
2015-16,2015-11-28T00:00:00Z,Leicester,Man United,1,1,D,1.0,1.0,D,C Pawson,7.0,10.0,3.0,2.0,1.0,8.0,5.0,7.0,0.0,1.0,0.0,0.0
2015-16,2015-11-28T00:00:00Z,Man City,Southampton,3,1,H,2.0,0.0,H,R East,16.0,12.0,9.0,8.0,6.0,4.0,14.0,11.0,2.0,1.0,0.0,0.0
2015-16,2015-11-28T00:00:00Z,Sunderland,Stoke,2,0,H,0.0,0.0,D,M Dean,18.0,7.0,5.0,3.0,9.0,5.0,4.0,10.0,0.0,2.0,0.0,1.0
2015-16,2015-11-29T00:00:00Z,Liverpool,Swansea,1,0,H,0.0,0.0,D,A Taylor,10.0,8.0,2.0,0.0,8.0,7.0,12.0,6.0,3.0,1.0,0.0,0.0
2015-16,2015-11-29T00:00:00Z,Norwich,Arsenal,1,1,D,1.0,1.0,D,J Moss,7.0,12.0,2.0,3.0,3.0,6.0,8.0,6.0,1.0,1.0,0.0,0.0
2015-16,2015-11-29T00:00:00Z,Tottenham,Chelsea,0,0,D,0.0,0.0,D,M Oliver,9.0,5.0,4.0,1.0,4.0,4.0,14.0,9.0,4.0,2.0,0.0,0.0
2015-16,2015-11-29T00:00:00Z,West Ham,West Brom,1,1,D,1.0,0.0,H,M Atkinson,17.0,7.0,6.0,3.0,5.0,2.0,15.0,16.0,0.0,2.0,0.0,0.0
2015-16,2015-12-05T00:00:00Z,Arsenal,Sunderland,3,1,H,1.0,1.0,D,R Madley,16.0,11.0,7.0,4.0,3.0,2.0,7.0,11.0,1.0,1.0,0.0,0.0
2015-16,2015-12-05T00:00:00Z,Chelsea,Bournemouth,0,1,A,0.0,0.0,D,M Jones,19.0,15.0,6.0,5.0,11.0,4.0,10.0,13.0,2.0,1.0,0.0,0.0
2015-16,2015-12-05T00:00:00Z,Man United,West Ham,0,0,D,0.0,0.0,D,M Clattenburg,21.0,9.0,1.0,2.0,6.0,2.0,9.0,13.0,1.0,0.0,0.0,0.0
2015-16,2015-12-05T00:00:00Z,Southampton,Aston Villa,1,1,D,0.0,1.0,A,A Taylor,23.0,9.0,5.0,2.0,10.0,4.0,4.0,9.0,1.0,2.0,0.0,0.0
2015-16,2015-12-05T00:00:00Z,Stoke,Man City,2,0,H,2.0,0.0,H,M Atkinson,7.0,11.0,4.0,4.0,1.0,6.0,9.0,10.0,0.0,1.0,0.0,0.0
2015-16,2015-12-05T00:00:00Z,Swansea,Leicester,0,3,A,0.0,2.0,A,M Oliver,10.0,16.0,2.0,5.0,3.0,8.0,3.0,19.0,2.0,3.0,0.0,0.0
2015-16,2015-12-05T00:00:00Z,Watford,Norwich,2,0,H,1.0,0.0,H,M Dean,14.0,6.0,7.0,1.0,4.0,1.0,11.0,10.0,3.0,3.0,0.0,0.0
2015-16,2015-12-05T00:00:00Z,West Brom,Tottenham,1,1,D,1.0,1.0,D,J Moss,11.0,9.0,4.0,3.0,3.0,6.0,13.0,10.0,3.0,2.0,0.0,0.0
2015-16,2015-12-06T00:00:00Z,Newcastle,Liverpool,2,0,H,0.0,0.0,D,A Marriner,6.0,10.0,1.0,1.0,2.0,7.0,6.0,10.0,3.0,1.0,0.0,0.0
2015-16,2015-12-07T00:00:00Z,Everton,Crystal Palace,1,1,D,0.0,0.0,D,C Pawson,19.0,14.0,4.0,5.0,13.0,6.0,4.0,11.0,1.0,2.0,0.0,0.0
2015-16,2015-12-12T00:00:00Z,Bournemouth,Man United,2,1,H,1.0,1.0,D,A Taylor,11.0,11.0,5.0,5.0,5.0,7.0,12.0,12.0,2.0,1.0,0.0,0.0
2015-16,2015-12-12T00:00:00Z,Crystal Palace,Southampton,1,0,H,1.0,0.0,H,M Dean,12.0,15.0,5.0,3.0,8.0,5.0,11.0,13.0,0.0,0.0,0.0,0.0
2015-16,2015-12-12T00:00:00Z,Man City,Swansea,2,1,H,1.0,0.0,H,R Madley,13.0,13.0,5.0,7.0,5.0,5.0,13.0,15.0,3.0,1.0,0.0,0.0
2015-16,2015-12-12T00:00:00Z,Norwich,Everton,1,1,D,0.0,1.0,A,M Atkinson,9.0,15.0,2.0,3.0,5.0,4.0,9.0,6.0,1.0,0.0,0.0,0.0
2015-16,2015-12-12T00:00:00Z,Sunderland,Watford,0,1,A,0.0,1.0,A,G Scott,14.0,13.0,2.0,6.0,8.0,3.0,6.0,9.0,1.0,0.0,0.0,0.0
2015-16,2015-12-12T00:00:00Z,West Ham,Stoke,0,0,D,0.0,0.0,D,A Marriner,22.0,12.0,9.0,3.0,11.0,7.0,7.0,9.0,1.0,2.0,0.0,0.0
2015-16,2015-12-13T00:00:00Z,Aston Villa,Arsenal,0,2,A,0.0,2.0,A,K Friend,18.0,8.0,2.0,4.0,5.0,5.0,8.0,7.0,0.0,0.0,0.0,0.0
2015-16,2015-12-13T00:00:00Z,Liverpool,West Brom,2,2,D,1.0,1.0,D,C Pawson,28.0,4.0,8.0,2.0,4.0,4.0,7.0,10.0,0.0,0.0,0.0,0.0
2015-16,2015-12-13T00:00:00Z,Tottenham,Newcastle,1,2,A,1.0,0.0,H,R East,20.0,8.0,8.0,4.0,6.0,2.0,13.0,14.0,2.0,2.0,0.0,0.0
2015-16,2015-12-14T00:00:00Z,Leicester,Chelsea,2,1,H,1.0,0.0,H,M Clattenburg,9.0,11.0,5.0,5.0,1.0,8.0,16.0,8.0,2.0,0.0,0.0,0.0
2015-16,2015-12-19T00:00:00Z,Chelsea,Sunderland,3,1,H,2.0,0.0,H,R East,17.0,11.0,7.0,3.0,2.0,2.0,12.0,12.0,1.0,3.0,0.0,0.0
2015-16,2015-12-19T00:00:00Z,Everton,Leicester,2,3,A,1.0,1.0,D,J Moss,13.0,10.0,5.0,5.0,10.0,2.0,6.0,14.0,2.0,1.0,0.0,0.0
2015-16,2015-12-19T00:00:00Z,Man United,Norwich,1,2,A,0.0,1.0,A,M Oliver,11.0,6.0,2.0,4.0,11.0,0.0,4.0,10.0,0.0,2.0,0.0,0.0
2015-16,2015-12-19T00:00:00Z,Newcastle,Aston Villa,1,1,D,1.0,0.0,H,M Atkinson,8.0,10.0,4.0,7.0,3.0,7.0,9.0,14.0,1.0,3.0,0.0,0.0
2015-16,2015-12-19T00:00:00Z,Southampton,Tottenham,0,2,A,0.0,2.0,A,K Friend,11.0,13.0,4.0,6.0,4.0,7.0,18.0,9.0,1.0,1.0,0.0,0.0
2015-16,2015-12-19T00:00:00Z,Stoke,Crystal Palace,1,2,A,0.0,1.0,A,R Madley,26.0,12.0,5.0,3.0,7.0,3.0,6.0,12.0,2.0,0.0,0.0,0.0
2015-16,2015-12-19T00:00:00Z,West Brom,Bournemouth,1,2,A,0.0,0.0,D,M Dean,6.0,16.0,2.0,7.0,4.0,8.0,12.0,9.0,2.0,1.0,2.0,0.0
2015-16,2015-12-20T00:00:00Z,Swansea,West Ham,0,0,D,0.0,0.0,D,L Mason,21.0,11.0,2.0,2.0,8.0,9.0,6.0,9.0,0.0,1.0,0.0,0.0
2015-16,2015-12-20T00:00:00Z,Watford,Liverpool,3,0,H,2.0,0.0,H,M Clattenburg,6.0,12.0,5.0,4.0,7.0,9.0,6.0,9.0,1.0,0.0,0.0,0.0
2015-16,2015-12-21T00:00:00Z,Arsenal,Man City,2,1,H,2.0,0.0,H,A Marriner,8.0,20.0,5.0,6.0,4.0,8.0,5.0,16.0,0.0,2.0,0.0,0.0
2015-16,2015-12-26T00:00:00Z,Aston Villa,West Ham,1,1,D,0.0,1.0,A,M Dean,15.0,10.0,8.0,4.0,9.0,6.0,14.0,13.0,3.0,3.0,0.0,0.0
2015-16,2015-12-26T00:00:00Z,Bournemouth,Crystal Palace,0,0,D,0.0,0.0,D,M Oliver,10.0,8.0,4.0,0.0,8.0,9.0,10.0,13.0,1.0,0.0,0.0,0.0
2015-16,2015-12-26T00:00:00Z,Chelsea,Watford,2,2,D,1.0,1.0,D,A Marriner,17.0,12.0,2.0,3.0,9.0,4.0,7.0,15.0,1.0,4.0,0.0,0.0
2015-16,2015-12-26T00:00:00Z,Liverpool,Leicester,1,0,H,0.0,0.0,D,M Atkinson,25.0,7.0,4.0,3.0,7.0,6.0,11.0,8.0,2.0,1.0,0.0,0.0
2015-16,2015-12-26T00:00:00Z,Man City,Sunderland,4,1,H,3.0,0.0,H,A Taylor,19.0,11.0,9.0,3.0,5.0,1.0,10.0,11.0,1.0,1.0,0.0,0.0
2015-16,2015-12-26T00:00:00Z,Newcastle,Everton,0,1,A,0.0,0.0,D,L Mason,10.0,20.0,1.0,7.0,1.0,7.0,16.0,12.0,2.0,2.0,0.0,0.0
2015-16,2015-12-26T00:00:00Z,Southampton,Arsenal,4,0,H,1.0,0.0,H,J Moss,15.0,7.0,5.0,4.0,3.0,4.0,10.0,9.0,1.0,0.0,0.0,0.0
2015-16,2015-12-26T00:00:00Z,Stoke,Man United,2,0,H,2.0,0.0,H,K Friend,13.0,11.0,3.0,6.0,1.0,12.0,13.0,16.0,1.0,2.0,0.0,0.0
2015-16,2015-12-26T00:00:00Z,Swansea,West Brom,1,0,H,1.0,0.0,H,R East,7.0,9.0,2.0,3.0,0.0,7.0,10.0,13.0,1.0,3.0,0.0,0.0
2015-16,2015-12-26T00:00:00Z,Tottenham,Norwich,3,0,H,2.0,0.0,H,M Jones,15.0,11.0,10.0,3.0,9.0,4.0,4.0,13.0,1.0,2.0,0.0,0.0
2015-16,2015-12-28T00:00:00Z,Arsenal,Bournemouth,2,0,H,1.0,0.0,H,R East,13.0,10.0,6.0,3.0,9.0,3.0,7.0,8.0,2.0,0.0,0.0,0.0
2015-16,2015-12-28T00:00:00Z,Crystal Palace,Swansea,0,0,D,0.0,0.0,D,N Swarbrick,10.0,5.0,2.0,3.0,7.0,4.0,11.0,16.0,3.0,2.0,0.0,0.0
2015-16,2015-12-28T00:00:00Z,Everton,Stoke,3,4,A,1.0,2.0,A,M Clattenburg,15.0,8.0,3.0,5.0,6.0,2.0,10.0,12.0,2.0,1.0,0.0,0.0
2015-16,2015-12-28T00:00:00Z,Man United,Chelsea,0,0,D,0.0,0.0,D,M Atkinson,12.0,8.0,2.0,3.0,5.0,3.0,16.0,6.0,4.0,2.0,0.0,0.0
2015-16,2015-12-28T00:00:00Z,Norwich,Aston Villa,2,0,H,1.0,0.0,H,G Scott,9.0,6.0,4.0,3.0,3.0,7.0,10.0,21.0,2.0,5.0,0.0,0.0
2015-16,2015-12-28T00:00:00Z,Watford,Tottenham,1,2,A,1.0,1.0,D,A Taylor,9.0,10.0,1.0,3.0,5.0,3.0,11.0,13.0,4.0,2.0,1.0,0.0
2015-16,2015-12-28T00:00:00Z,West Brom,Newcastle,1,0,H,0.0,0.0,D,M Jones,22.0,7.0,5.0,2.0,18.0,6.0,7.0,13.0,0.0,0.0,0.0,0.0
2015-16,2015-12-28T00:00:00Z,West Ham,Southampton,2,1,H,0.0,1.0,A,M Oliver,13.0,15.0,5.0,4.0,4.0,7.0,6.0,12.0,1.0,3.0,0.0,0.0
2015-16,2015-12-29T00:00:00Z,Leicester,Man City,0,0,D,0.0,0.0,D,C Pawson,11.0,21.0,4.0,5.0,1.0,13.0,11.0,8.0,1.0,3.0,0.0,0.0
2015-16,2015-12-30T00:00:00Z,Sunderland,Liverpool,0,1,A,0.0,0.0,D,K Friend,8.0,17.0,3.0,6.0,6.0,4.0,8.0,16.0,1.0,3.0,0.0,0.0
2015-16,2016-01-02T00:00:00Z,Arsenal,Newcastle,1,0,H,0.0,0.0,D,A Taylor,16.0,15.0,3.0,6.0,7.0,4.0,10.0,9.0,2.0,2.0,0.0,0.0
2015-16,2016-01-02T00:00:00Z,Leicester,Bournemouth,0,0,D,0.0,0.0,D,A Marriner,16.0,9.0,2.0,0.0,7.0,1.0,9.0,5.0,1.0,1.0,0.0,1.0
2015-16,2016-01-02T00:00:00Z,Man United,Swansea,2,1,H,0.0,0.0,D,J Moss,19.0,9.0,6.0,4.0,4.0,2.0,14.0,10.0,2.0,1.0,0.0,0.0
2015-16,2016-01-02T00:00:00Z,Norwich,Southampton,1,0,H,0.0,0.0,D,M Clattenburg,10.0,10.0,1.0,4.0,4.0,9.0,9.0,7.0,1.0,0.0,0.0,1.0
2015-16,2016-01-02T00:00:00Z,Sunderland,Aston Villa,3,1,H,1.0,0.0,H,C Pawson,13.0,8.0,6.0,3.0,3.0,3.0,8.0,13.0,3.0,4.0,0.0,0.0
2015-16,2016-01-02T00:00:00Z,Watford,Man City,1,2,A,0.0,0.0,D,M Atkinson,11.0,16.0,3.0,5.0,4.0,5.0,6.0,10.0,1.0,0.0,0.0,0.0
2015-16,2016-01-02T00:00:00Z,West Brom,Stoke,2,1,H,0.0,0.0,D,L Mason,16.0,10.0,5.0,3.0,4.0,6.0,7.0,15.0,1.0,1.0,0.0,1.0
2015-16,2016-01-02T00:00:00Z,West Ham,Liverpool,2,0,H,1.0,0.0,H,R Madley,18.0,23.0,10.0,2.0,3.0,9.0,11.0,8.0,1.0,1.0,0.0,0.0
2015-16,2016-01-03T00:00:00Z,Crystal Palace,Chelsea,0,3,A,0.0,1.0,A,K Friend,8.0,10.0,4.0,4.0,5.0,7.0,12.0,15.0,3.0,0.0,0.0,0.0
2015-16,2016-01-03T00:00:00Z,Everton,Tottenham,1,1,D,1.0,1.0,D,M Oliver,12.0,19.0,3.0,4.0,4.0,4.0,8.0,11.0,1.0,2.0,0.0,0.0
2015-16,2016-01-12T00:00:00Z,Aston Villa,Crystal Palace,1,0,H,0.0,0.0,D,M Clattenburg,13.0,9.0,3.0,1.0,9.0,0.0,15.0,9.0,2.0,1.0,0.0,0.0
2015-16,2016-01-12T00:00:00Z,Bournemouth,West Ham,1,3,A,1.0,0.0,H,M Atkinson,11.0,10.0,4.0,5.0,4.0,7.0,8.0,5.0,1.0,1.0,0.0,0.0
2015-16,2016-01-12T00:00:00Z,Newcastle,Man United,3,3,D,1.0,2.0,A,M Dean,14.0,12.0,6.0,4.0,5.0,3.0,10.0,12.0,1.0,3.0,0.0,0.0
2015-16,2016-01-13T00:00:00Z,Chelsea,West Brom,2,2,D,1.0,1.0,D,A Taylor,14.0,13.0,2.0,6.0,7.0,7.0,13.0,8.0,3.0,3.0,0.0,0.0
2015-16,2016-01-13T00:00:00Z,Liverpool,Arsenal,3,3,D,2.0,2.0,D,M Jones,22.0,14.0,6.0,5.0,9.0,3.0,9.0,7.0,2.0,0.0,0.0,0.0
2015-16,2016-01-13T00:00:00Z,Man City,Everton,0,0,D,0.0,0.0,D,R East,22.0,7.0,5.0,2.0,12.0,5.0,5.0,6.0,0.0,1.0,0.0,0.0
2015-16,2016-01-13T00:00:00Z,Southampton,Watford,2,0,H,1.0,0.0,H,C Pawson,15.0,4.0,7.0,1.0,8.0,1.0,9.0,11.0,1.0,2.0,0.0,0.0
2015-16,2016-01-13T00:00:00Z,Stoke,Norwich,3,1,H,0.0,0.0,D,N Swarbrick,14.0,5.0,4.0,2.0,7.0,3.0,5.0,8.0,0.0,1.0,0.0,1.0
2015-16,2016-01-13T00:00:00Z,Swansea,Sunderland,2,4,A,2.0,1.0,H,G Scott,10.0,7.0,5.0,5.0,8.0,6.0,9.0,12.0,2.0,0.0,1.0,0.0
2015-16,2016-01-13T00:00:00Z,Tottenham,Leicester,0,1,A,0.0,0.0,D,L Mason,21.0,10.0,5.0,2.0,16.0,8.0,13.0,10.0,1.0,0.0,0.0,0.0
2015-16,2016-01-16T00:00:00Z,Aston Villa,Leicester,1,1,D,0.0,1.0,A,R East,14.0,12.0,5.0,5.0,3.0,4.0,13.0,15.0,3.0,2.0,0.0,0.0
2015-16,2016-01-16T00:00:00Z,Bournemouth,Norwich,3,0,H,1.0,0.0,H,R Madley,15.0,10.0,8.0,3.0,5.0,3.0,8.0,13.0,1.0,1.0,0.0,0.0
2015-16,2016-01-16T00:00:00Z,Chelsea,Everton,3,3,D,0.0,0.0,D,M Jones,14.0,9.0,7.0,4.0,6.0,4.0,12.0,5.0,1.0,1.0,0.0,0.0
2015-16,2016-01-16T00:00:00Z,Man City,Crystal Palace,4,0,H,2.0,0.0,H,J Moss,17.0,9.0,4.0,3.0,5.0,6.0,10.0,11.0,0.0,2.0,0.0,0.0
2015-16,2016-01-16T00:00:00Z,Newcastle,West Ham,2,1,H,2.0,0.0,H,N Swarbrick,23.0,10.0,10.0,3.0,3.0,3.0,9.0,4.0,1.0,0.0,0.0,0.0
2015-16,2016-01-16T00:00:00Z,Southampton,West Brom,3,0,H,2.0,0.0,H,M Atkinson,9.0,9.0,5.0,0.0,1.0,3.0,10.0,11.0,0.0,0.0,0.0,0.0
2015-16,2016-01-16T00:00:00Z,Tottenham,Sunderland,4,1,H,1.0,1.0,D,M Dean,26.0,5.0,11.0,2.0,11.0,3.0,8.0,13.0,0.0,2.0,0.0,0.0
2015-16,2016-01-17T00:00:00Z,Liverpool,Man United,0,1,A,0.0,0.0,D,M Clattenburg,19.0,7.0,4.0,1.0,5.0,4.0,6.0,18.0,0.0,2.0,0.0,0.0
2015-16,2016-01-17T00:00:00Z,Stoke,Arsenal,0,0,D,0.0,0.0,D,C Pawson,14.0,8.0,6.0,3.0,6.0,6.0,16.0,10.0,0.0,0.0,0.0,0.0
2015-16,2016-01-18T00:00:00Z,Swansea,Watford,1,0,H,1.0,0.0,H,M Oliver,10.0,13.0,2.0,2.0,6.0,3.0,8.0,11.0,2.0,2.0,0.0,0.0
2015-16,2016-01-23T00:00:00Z,Crystal Palace,Tottenham,1,3,A,1.0,0.0,H,M Atkinson,11.0,24.0,3.0,11.0,3.0,10.0,11.0,12.0,2.0,2.0,0.0,0.0
2015-16,2016-01-23T00:00:00Z,Leicester,Stoke,3,0,H,1.0,0.0,H,M Dean,15.0,3.0,5.0,2.0,8.0,4.0,10.0,13.0,0.0,1.0,0.0,0.0
2015-16,2016-01-23T00:00:00Z,Man United,Southampton,0,1,A,0.0,0.0,D,M Jones,8.0,7.0,1.0,2.0,4.0,4.0,11.0,8.0,0.0,0.0,0.0,0.0
2015-16,2016-01-23T00:00:00Z,Norwich,Liverpool,4,5,A,2.0,1.0,H,L Mason,6.0,13.0,5.0,7.0,3.0,3.0,10.0,14.0,0.0,1.0,0.0,0.0
2015-16,2016-01-23T00:00:00Z,Sunderland,Bournemouth,1,1,D,1.0,1.0,D,R East,10.0,15.0,5.0,5.0,3.0,4.0,5.0,9.0,1.0,1.0,0.0,0.0
2015-16,2016-01-23T00:00:00Z,Watford,Newcastle,2,1,H,0.0,0.0,D,A Marriner,13.0,11.0,5.0,2.0,2.0,7.0,10.0,12.0,2.0,1.0,0.0,0.0
2015-16,2016-01-23T00:00:00Z,West Brom,Aston Villa,0,0,D,0.0,0.0,D,R Madley,4.0,15.0,0.0,4.0,2.0,6.0,7.0,13.0,0.0,1.0,0.0,0.0
2015-16,2016-01-23T00:00:00Z,West Ham,Man City,2,2,D,1.0,1.0,D,C Pawson,10.0,16.0,3.0,3.0,5.0,2.0,11.0,15.0,2.0,3.0,0.0,0.0
2015-16,2016-01-24T00:00:00Z,Arsenal,Chelsea,0,1,A,0.0,1.0,A,M Clattenburg,9.0,12.0,1.0,6.0,6.0,7.0,14.0,13.0,1.0,3.0,1.0,0.0
2015-16,2016-01-24T00:00:00Z,Everton,Swansea,1,2,A,1.0,2.0,A,A Taylor,20.0,7.0,2.0,5.0,7.0,1.0,5.0,12.0,0.0,3.0,0.0,0.0
2015-16,2016-02-02T00:00:00Z,Arsenal,Southampton,0,0,D,0.0,0.0,D,L Mason,21.0,14.0,11.0,3.0,13.0,3.0,11.0,19.0,2.0,1.0,0.0,0.0
2015-16,2016-02-02T00:00:00Z,Crystal Palace,Bournemouth,1,2,A,1.0,1.0,D,M Jones,14.0,8.0,3.0,4.0,5.0,3.0,11.0,15.0,3.0,4.0,0.0,0.0
2015-16,2016-02-02T00:00:00Z,Leicester,Liverpool,2,0,H,0.0,0.0,D,A Marriner,13.0,14.0,6.0,2.0,3.0,12.0,6.0,7.0,0.0,1.0,0.0,0.0
2015-16,2016-02-02T00:00:00Z,Man United,Stoke,3,0,H,2.0,0.0,H,R East,15.0,10.0,5.0,0.0,2.0,5.0,13.0,13.0,2.0,1.0,0.0,0.0
2015-16,2016-02-02T00:00:00Z,Norwich,Tottenham,0,3,A,0.0,2.0,A,K Friend,10.0,17.0,2.0,6.0,6.0,8.0,8.0,9.0,2.0,2.0,0.0,0.0
2015-16,2016-02-02T00:00:00Z,Sunderland,Man City,0,1,A,0.0,1.0,A,S Attwell,11.0,6.0,2.0,2.0,8.0,4.0,6.0,15.0,1.0,4.0,0.0,0.0
2015-16,2016-02-02T00:00:00Z,West Brom,Swansea,1,1,D,0.0,0.0,D,N Swarbrick,17.0,18.0,7.0,4.0,7.0,7.0,12.0,13.0,0.0,0.0,0.0,0.0
2015-16,2016-02-02T00:00:00Z,West Ham,Aston Villa,2,0,H,0.0,0.0,D,J Moss,25.0,6.0,6.0,2.0,5.0,5.0,9.0,11.0,3.0,0.0,0.0,1.0
2015-16,2016-02-03T00:00:00Z,Everton,Newcastle,3,0,H,1.0,0.0,H,C Pawson,18.0,7.0,7.0,3.0,3.0,3.0,8.0,15.0,1.0,2.0,0.0,1.0
2015-16,2016-02-03T00:00:00Z,Watford,Chelsea,0,0,D,0.0,0.0,D,M Dean,12.0,12.0,3.0,4.0,7.0,7.0,10.0,13.0,2.0,1.0,0.0,0.0
2015-16,2016-02-06T00:00:00Z,Aston Villa,Norwich,2,0,H,1.0,0.0,H,M Atkinson,10.0,12.0,3.0,4.0,2.0,11.0,10.0,11.0,0.0,2.0,0.0,0.0
2015-16,2016-02-06T00:00:00Z,Liverpool,Sunderland,2,2,D,0.0,0.0,D,R Madley,16.0,7.0,5.0,2.0,7.0,2.0,4.0,12.0,1.0,1.0,0.0,0.0
2015-16,2016-02-06T00:00:00Z,Man City,Leicester,1,3,A,0.0,1.0,A,A Taylor,22.0,14.0,4.0,7.0,11.0,4.0,9.0,15.0,2.0,2.0,0.0,0.0
2015-16,2016-02-06T00:00:00Z,Newcastle,West Brom,1,0,H,1.0,0.0,H,L Mason,19.0,7.0,7.0,0.0,8.0,4.0,12.0,12.0,0.0,3.0,0.0,0.0
2015-16,2016-02-06T00:00:00Z,Southampton,West Ham,1,0,H,1.0,0.0,H,M Clattenburg,8.0,18.0,2.0,2.0,4.0,5.0,17.0,10.0,1.0,2.0,1.0,0.0
2015-16,2016-02-06T00:00:00Z,Stoke,Everton,0,3,A,0.0,3.0,A,A Marriner,11.0,14.0,3.0,6.0,6.0,4.0,11.0,8.0,1.0,0.0,0.0,0.0
